"quote_price","number_of_days_travelled","quote_delay","extra_cancellation_amount","carer_load_ratio","log_ppp","average_ppp","human_rights_index","rule_of_law_index","water_death_rate","avg_crime_rate","num_people","solo","couple","family","group","others","platform_app","platform_qw","platform_web","discount_0%","discount_5%","discount_10%","discount_15%","discount_20%","Specified Items","Adventure Activities","Snow Sports","Extra Cancellation","Rental Vehicle Insurance Excess","Cruise Cover","Gadget Cover","Existing Medical Condition(s)","Motorcycle Cover","Asia","Europe","Oceania","Middle East","North America","Africa","South America","Central America","Caribbean","Worldwide","convert"
-0.452687272965667,-0.367168629635466,-0.634672736530457,-0.359285349317488,-0.361275372265382,0.521988104438815,-0.446796869500064,0.800137616630147,0.771660630790051,-0.600276182467111,-1.94815986278704,-0.783942778679283,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"1"
-0.405852939999387,-0.198793551763559,-0.596712674688824,-0.359285349317488,-0.361275372265382,0.521988104438815,-0.446796869500064,0.800137616630147,0.771660630790051,-0.600276182467111,-1.94815986278704,-0.783942778679283,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"1"
0.506400147216304,2.47341851102787,-0.230607643543252,-0.359285349317488,-0.361275372265382,-0.127512948882403,-0.489014678452649,-1.9019573289989,-1.4064299272782,-0.178047546648003,0.204691379029419,-0.783942778679283,1,0,0,0,0,0.539267606800422,0,0.460732393199578,1,0,0,0,0,0,0,0,0,0,0,0.539267606800422,0,0,0.539267606800422,0,0,0,0,0.460732393199578,0,0,0,0,"1"
0.512334945520693,2.50471952772956,-0.227543488247142,-0.359285349317488,-0.361275372265382,-0.13604510001745,-0.489180764418424,-1.94015132182353,-1.40917724963656,-0.19230838283068,0.215368026924023,-0.783942778679283,1,0,0,0,0,0.514720920706168,0,0.485279079293832,1,0,0,0,0,0,0,0,0,0,0,0.514720920706168,0,0,0.514720920706168,0,0,0,0,0.485279079293832,0,0,0,0,"1"
-0.393946957957656,-0.462008703536586,-0.720982423967836,-0.359285349317488,2.27601172991802,1.72398987888851,1.95476790672168,-0.433910323540838,-1.28024879504457,1.5238876290022,0.32325989953644,1.96636102408372,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"1"
-0.354928245710002,-0.414721987758823,-0.721527111652386,-0.359285349317488,2.27601172991802,1.72398987888851,1.95476790672168,-0.433910323540838,-1.28024879504457,1.5238876290022,0.32325989953644,1.96636102408372,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"1"
-0.38878231953796,-0.370288140524469,-0.697721582239789,-0.359285349317488,2.27601172991802,0.521988104438815,-0.446796869500064,0.800137616630147,0.771660630790051,-0.600276182467111,-1.94815986278704,1.96636102408372,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.352643301943317,0,1,0,0,0,0,0,0,0,0,0,"1"
-0.381049173848488,-0.35796167168528,-0.706168320757944,-0.359285349317488,2.27601172991802,0.521988104438815,-0.446796869500064,0.800137616630147,0.771660630790051,-0.600276182467111,-1.94815986278704,1.96636102408372,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.265644030412659,0,1,0,0,0,0,0,0,0,0,0,"1"
-0.392503850102527,-0.381045997118355,-0.542832226231186,-0.359285349317488,-0.361275372265382,0.358575463541931,-0.465988369842421,0.243864772458264,0.161642444989448,-0.421502249443766,-0.459541037448291,-0.783942778679283,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.752077243523672,0,0,0.752077243523672,0,1,0,0,0,0,0,0,0,0,0,"1"
-0.255800351288823,-0.381045997118355,-0.145490419501199,-0.359285349317488,-0.361275372265382,0.453433226900014,-0.455499941269315,0.14605135820891,-0.0618277027472888,-0.293840117987361,-0.185161184649544,-0.783942778679283,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.231211040401831,0,0,0.231211040401831,0,1,0,0,0,0,0,0,0,0,0,"1"
-0.386451491599384,-0.386817859712604,0.383525687329161,-0.359285349317488,2.27601172991802,-0.976043488812943,-0.495498143930438,0.83849174376295,0.78764266161469,-0.654741921222734,-0.0912140796181492,0.132825155575053,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.571612818632275,0,0,0.428387181367725,0,0,0,0,0,"1"
-0.379781136794958,-0.29591203328156,-0.107879058788742,-0.359285349317488,2.27601172991802,-1.04940475707467,-0.495592591506148,0.907446133166754,0.771660630790051,-0.654741921222734,-0.633636085442388,0.132825155575053,0,0,1,0,0,0,0.643768566194922,0.356231433805078,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"1"
-0.450020614939486,-0.416199866684352,-0.705386887673927,-0.359285349317488,-0.361275372265382,1.72398987888851,1.95476790672168,-0.433910323540838,-1.28024879504457,1.5238876290022,0.32325989953644,-0.783942778679283,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"1"
-0.457087336580561,-0.445285708633314,-0.709040701924983,-0.359285349317488,-0.361275372265382,1.72398987888851,1.95476790672168,-0.433910323540838,-1.28024879504457,1.5238876290022,0.32325989953644,-0.783942778679283,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"1"
-0.373268751865844,-0.441768026932028,-0.666491454394972,0.705568457932092,-0.361275372265382,1.72398987888851,1.95476790672168,-0.433910323540838,-1.28024879504457,1.5238876290022,0.32325989953644,0.132825155575053,0,1,0,0,0,0.808873325586319,0,0.191126674413681,0,0,0,1,0,0.808873325586319,0,0,1,0,0,1,0.808873325586319,0,1,0,0,0,0,0,0,0,0,0,"1"
-0.393151336312663,-0.441768026932028,-0.690349738539064,-0.314922072150969,-0.361275372265382,1.72398987888851,1.95476790672168,-0.433910323540838,-1.28024879504457,1.5238876290022,0.32325989953644,0.132825155575053,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0.0384763379115611,0,0,1,0.0384763379115611,0.961523662088439,1,0,0,0,0,0,0,0,0,0,"1"
-0.331897915660922,-0.384409246290741,2.25188461236224,-0.359285349317488,-0.361275372265382,1.72398987888851,1.95476790672168,-0.433910323540838,-1.28024879504457,1.5238876290022,0.32325989953644,0.132825155575053,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"1"
-0.352329940659852,-0.398853477281958,2.97443419266258,-0.359285349317488,-0.361275372265382,1.72398987888851,1.95476790672168,-0.433910323540838,-1.28024879504457,1.5238876290022,0.32325989953644,0.132825155575053,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"1"
-0.357781487270294,-0.348840108013836,-0.448889538842431,-0.359285349317488,-0.361275372265382,-0.839098431062362,-0.495302187286091,0.639174841825236,0.846275519002219,-0.63658667497086,0.236269355447456,-0.783942778679283,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"1"
-0.340260336006689,-0.277089040870572,-0.568962967223099,-0.359285349317488,-0.361275372265382,-0.839098431062362,-0.495302187286091,0.639174841825236,0.846275519002219,-0.63658667497086,0.236269355447456,-0.783942778679283,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"1"
-0.429060535184602,-0.416832190735806,1.15005151254175,-0.359285349317488,-0.361275372265382,1.72398987888851,1.95476790672168,-0.433910323540838,-1.28024879504457,1.5238876290022,0.32325989953644,-0.783942778679283,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"1"
-0.439906855593394,-0.51455518520591,1.29158690376828,-0.359285349317488,-0.361275372265382,1.72398987888851,1.95476790672168,-0.433910323540838,-1.28024879504457,1.5238876290022,0.32325989953644,-0.783942778679283,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"1"
-0.347991078920315,-0.283209732070648,-0.720396995003643,-0.359285349317488,-0.361275372265382,0.521988104438815,-0.446796869500064,0.800137616630147,0.771660630790051,-0.600276182467111,-1.94815986278704,1.04959308982939,0,0,0,1,0,0,0.3887846742291,0.6112153257709,0,0,0,1,0,0,0,0,0,0,0,0,0.3887846742291,0,1,0,0,0,0,0,0,0,0,0,"1"
-0.369402745548643,-0.316810062089996,-0.731382136890867,-0.359285349317488,-0.361275372265382,0.521988104438815,-0.446796869500064,0.800137616630147,0.771660630790051,-0.600276182467111,-1.94815986278704,1.2087496085452,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0.173606114229187,0,0,0,0,0.826393885770813,0,1,0,0,0,0,0,0,0,0,0,"1"
-0.304778242178636,-0.230682544159104,-0.606329049748815,-0.359285349317488,3.59465528100972,0.521988104438815,-0.446796869500064,0.800137616630147,0.771660630790051,-0.600276182467111,-1.94815986278704,2.88312895833806,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0.228585067903623,0,0.228585067903623,0,0,1,0,0,0,0,0,0,0,0,0,"1"
-0.252023063792556,-0.126906709448238,-0.0461712269721106,-0.359285349317488,3.59465528100972,0.521988104438815,-0.446796869500064,0.800137616630147,0.771660630790051,-0.600276182467111,-1.94815986278704,2.88312895833806,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0.355586918536574,0,0.355586918536574,0,0,1,0,0,0,0,0,0,0,0,0,"1"
-0.42332790512863,-0.446537235842732,-0.706670787234292,-0.359285349317488,-0.361275372265382,-0.761415152052392,-0.495133670976293,0.961100391435058,0.920890407214387,-0.63658667497086,0.477909755694635,0.132825155575053,0,1,0,0,0,0,0,1,0,0,0,0.47054687817581,0.52945312182419,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,"1"
-0.419819348960848,-0.488953623864541,-0.699537932568077,-0.359285349317488,-0.361275372265382,-0.766352076916903,-0.49514544743835,0.901409180141085,0.920890407214387,-0.641636174652206,0.4617800295698,0.132825155575053,0,1,0,0,0,0,0,1,0,0,0,0.27812895574607,0.72187104425393,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,"1"
-0.40672268851504,-0.313080977258908,-0.602455634827509,-0.359285349317488,-0.361275372265382,-0.763844242404634,-0.495139465289788,0.931730824458231,0.920890407214387,-0.639071154944979,0.469973527538564,-0.783942778679283,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,"1"
-0.428194979381129,-0.362759790303534,-0.491817476020417,-0.359285349317488,-0.361275372265382,-0.767474816054862,-0.495148125602433,0.8878344021262,0.920890407214387,-0.642784515182991,0.458111860557327,-0.783942778679283,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,"1"
-0.361104758858507,-0.449729739276767,-0.399182905730904,-0.359285349317488,-0.361275372265382,-0.839098431062362,-0.495302187286091,0.639174841825236,0.846275519002219,-0.63658667497086,0.236269355447456,0.132825155575053,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0.400738657219335,0,0,0,0,0,1,0,0,0,0,0,"1"
-0.271879161145187,-0.330589514240851,-0.53356633804544,-0.359285349317488,-0.361275372265382,-0.839098431062362,-0.495302187286091,0.639174841825236,0.846275519002219,-0.63658667497086,0.236269355447456,0.132825155575053,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0.75358704989776,0,0,0,0,0,1,0,0,0,0,0,"1"
-0.469156901547265,-0.482249380141143,-0.69820235008559,-0.359285349317488,-0.361275372265382,1.72398987888851,1.95476790672168,-0.433910323540838,-1.28024879504457,1.5238876290022,0.32325989953644,-0.783942778679283,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"1"
-0.463019630567172,-0.47448630668605,-0.625748761070127,-0.359285349317488,-0.361275372265382,1.72398987888851,1.95476790672168,-0.433910323540838,-1.28024879504457,1.5238876290022,0.32325989953644,-0.783942778679283,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"1"
-0.171395155865236,-0.355382081011434,-0.132709235837967,0.347053581038221,0.957368178826317,-0.880027732771058,-0.495374727398871,0.743100770986279,0.808968074896135,-0.654741921222734,0.629665149031055,1.04959308982939,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0.0157610387541354,1,0,0,0,0.0157610387541354,0,0,0.0157610387541354,0,0,0.984238961245865,0,0,0,0,0,"1"
-0.151084062573076,-0.106413729837746,-0.367948892460848,0.232973342752639,0.957368178826317,-0.987163721129431,-0.49552612088883,0.676231378255774,0.832587234781598,-0.651868421883275,0.274514166103477,1.04959308982939,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0.366904904600233,0,0,0,0.366904904600233,0,0,1,0,0,0,0,0,0,0,0,"1"
-0.417907255024992,-0.42152735032747,-0.57909694349408,-0.359285349317488,-0.361275372265382,0.374928665009284,-0.465463384143493,0.531866325288628,0.435893633835295,0.833988271430969,1.0201508138493,0.132825155575053,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.0070432205684483,0,0,0,0,0,1,0,0,0,0,0,0,0,"1"
-0.373722615616548,-0.429211782641389,-0.626781970823013,-0.359285349317488,-0.361275372265382,0.455128021308508,-0.45404873931041,0.531866325288628,0.435893633835295,0.833988271430969,0.621634479794694,0.132825155575053,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"1"
-0.0982484946468215,0.177764543893378,-0.204613353789721,-0.359285349317488,-0.361275372265382,-0.985043798023513,-0.495523610176608,0.684130218445815,0.835436508468221,-0.672897167474609,0.41805440887487,0.132825155575053,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"1"
-0.0333733678455553,0.255357292602172,-0.0428576178259131,-0.359285349317488,-0.361275372265382,-0.982271499811254,-0.495520373776944,0.725036738710551,0.840310523195892,-0.669994369645647,0.473415748469659,0.132825155575053,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"1"
-0.330620895248162,-0.170477232296038,-0.615256747758729,-0.359285349317488,-0.361275372265382,-0.788893695834431,-0.495195181245414,-0.235302451435279,-0.131744881110958,-0.39314915904486,0.50639637755749,-0.783942778679283,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"1"
-0.332663492405118,-0.177565935796663,-0.636306126238152,-0.359285349317488,-0.361275372265382,-0.797503062468594,-0.49521320537902,-0.244697866811966,-0.0707709685747694,-0.410104739489756,0.352938574339908,-0.783942778679283,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"1"
-0.410605432870376,-0.208508024783047,-0.402745836091199,-0.359285349317488,-0.361275372265382,0.374928665009284,-0.465463384143493,0.531866325288628,0.435893633835295,0.833988271430969,1.0201508138493,0.132825155575053,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,"1"
-0.405188158490051,-0.13736377684015,-0.204513975573282,-0.359285349317488,-0.361275372265382,0.374928665009284,-0.465463384143493,0.531866325288628,0.435893633835295,0.833988271430969,1.0201508138493,0.132825155575053,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,"1"
-0.281772196126783,-0.359635323870089,-0.642406164803164,-0.359285349317488,-0.361275372265382,-0.155618215071487,-0.490472841053563,-1.66795826371182,-1.31755623915065,0.597970070156602,-0.469320613274307,0.132825155575053,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"1"
-0.143029463107624,-0.216662452211969,-0.745829602217682,-0.359285349317488,-0.361275372265382,-0.155618215071487,-0.490472841053563,-1.66795826371182,-1.31755623915065,0.597970070156602,-0.469320613274307,0.132825155575053,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"1"
0.270830976748038,0.925718607586332,-0.605634446732474,-0.359285349317488,2.27601172991802,0.473640660961363,-0.430152958182278,-1.06888521163941,-1.6909067205527,4.04368609690528,-0.0227236784506686,0.84511319011633,0,0,1,0,0,0,0.388477829517797,0.611522170482203,0.611522170482203,0,0,0.388477829517797,0,0,0,0,0,0,0,0,0,0,0.388477829517797,0,0,0,0,0.611522170482203,0,0,0,0,"1"
0.106239862247497,0.697908809119351,-0.658190517506858,-0.359285349317488,1.8267649909072,0.506789654095145,-0.425840575436769,-1.07657750916394,-1.72299885667079,4.07318539513104,-0.0361653460107836,0.445157479615517,0,0,1,0,0,0,0.340688534546643,0.659311465453357,0.659311465453357,0,0,0.340688534546643,0,0,0,0,0,0,0,0,0,0,0.340688534546643,0,0,0,0,0.659311465453357,0,0,0,0,"1"
-0.134437226459223,0.0552447676964459,-0.57922853010278,-0.359285349317488,-0.361275372265382,-0.72639707777622,-0.494962095356093,0.845178263545827,0.863161405031331,-0.640396829385859,-1.036583310385,0.132825155575053,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"1"
-0.124802407979167,-0.011629281603838,-0.65815036570364,-0.359285349317488,-0.361275372265382,-0.675720200171726,-0.494827969127962,0.825481526773276,0.844900414779635,-0.638730609788358,-0.830782245841752,0.132825155575053,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"1"
-0.425575848489426,-0.313057518263337,-0.687386199693479,-0.359285349317488,-0.361275372265382,-0.996985232405018,-0.495537612752965,0.531866325288628,0.808968074896135,-0.654741921222734,0.448912907664973,-0.783942778679283,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"1"
-0.419266638332659,-0.289133163113893,-0.727867727538182,-0.359285349317488,-0.361275372265382,-0.996985232405018,-0.495537612752965,0.531866325288628,0.808968074896135,-0.664563839071701,0.448912907664973,-0.783942778679283,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"1"
0.254272702358442,0.00866303611313143,-0.646670318069456,-0.359285349317488,-0.361275372265382,-0.568517722998833,-0.493883080081957,0.176571189381608,0.119241131975366,-0.581397950716026,0.789758637532603,0.132825155575053,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0.343280595028773,0,0,0.656719404971227,0,0,0,0,0,"1"
-0.0951886842912491,-0.0842220370899795,-0.527327148531924,-0.359285349317488,-0.361275372265382,-0.930866855794667,-0.495314385802491,0.658753989104149,0.74342596344886,-0.656034278619432,0.689034003059824,0.132825155575053,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0.916909351479262,0,0,0.0830906485207379,0,0,0,0,0,"1"
0.025488504947188,0.137299253939482,-0.69356944952924,-0.359285349317488,2.27601172991802,0.0300042327888867,-0.485961184976295,-1.19181162690833,-1.35434282756191,0.0967202942335564,-0.0023176524869056,1.96636102408372,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"1"
-0.0483956822836389,0.0262241561247946,-0.544058936928976,-0.359285349317488,2.27601172991802,-0.00689098908362722,-0.486857943713732,-1.28645285166973,-1.34703094606799,0.196351141199543,-0.0951414356660432,1.96636102408372,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"1"
-0.229013230439627,-0.34056464390924,-0.505801299387376,-0.359285349317488,-0.361275372265382,-0.155618215071487,-0.490472841053563,-1.66795826371182,-1.31755623915065,0.597970070156602,-0.469320613274307,0.132825155575053,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"1"
-0.235129587700214,-0.34056464390924,-0.492037858407251,-0.359285349317488,-0.361275372265382,-0.155618215071487,-0.490472841053563,-1.66795826371182,-1.31755623915065,0.597970070156602,-0.469320613274307,0.132825155575053,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"1"
-0.428620993862528,-0.291065076781064,0.0708186983346948,-0.359285349317488,-0.361275372265382,0.521988104438815,-0.446796869500064,0.800137616630147,0.771660630790051,-0.600276182467111,-1.94815986278704,-0.783942778679283,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"1"
-0.445946415962726,-0.347073485188205,0.0581390464465989,-0.359285349317488,-0.361275372265382,0.521988104438815,-0.446796869500064,0.800137616630147,0.771660630790051,-0.600276182467111,-1.94815986278704,-0.783942778679283,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"1"
-0.364341387413876,-0.420287676798871,-0.448335751858113,-0.359285349317488,2.27601172991802,1.72398987888851,1.95476790672168,-0.433910323540838,-1.28024879504457,1.5238876290022,0.32325989953644,1.96636102408372,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"1"
-0.355443512048217,-0.420482963500627,-0.591828640592504,-0.359285349317488,2.27601172991802,1.72398987888851,1.95476790672168,-0.433910323540838,-1.28024879504457,1.5238876290022,0.32325989953644,1.96636102408372,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"1"
-0.247081719283733,-0.263119216713156,-0.702445589415383,-0.359285349317488,-0.361275372265382,-0.878154842388844,-0.495372119046144,0.746483358361843,0.808968074896135,-0.654741921222734,0.632559611852828,-0.783942778679283,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,"1"
-0.244091400969636,-0.268593402900139,-0.671892556794435,-0.359285349317488,-0.361275372265382,-0.878154842388844,-0.495372119046144,0.746483358361843,0.808968074896135,-0.654741921222734,0.632559611852828,-0.783942778679283,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,"1"
-0.32176439589508,-0.237255360063873,-0.0748031231736435,-0.359285349317488,-0.361275372265382,-0.839098431062362,-0.495302187286091,0.639174841825236,0.846275519002219,-0.63658667497086,0.236269355447456,-0.783942778679283,1,0,0,0,0,0,1,0,1,0,0,0,0,0.443434715038165,0,1,0,0,0,0.443434715038165,0,0,0,0,0,0,1,0,0,0,0,0,"1"
-0.326482090658151,-0.292285787624953,0.1898812696113,-0.359285349317488,-0.361275372265382,-0.839098431062362,-0.495302187286091,0.639174841825236,0.846275519002219,-0.63658667497086,0.236269355447456,-0.783942778679283,1,0,0,0,0,0,1,0,1,0,0,0,0,0.44876993750222,0,1,0,0,0,0.44876993750222,0,0,0,0,0,0,1,0,0,0,0,0,"1"
-0.115659348663277,-0.316806618764171,0.18345811439917,-0.359285349317488,-0.361275372265382,-0.878154842388844,-0.495372119046144,0.746483358361843,0.808968074896135,-0.654741921222734,0.632559611852828,0.132825155575053,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"1"
0.129149667844132,-0.13356082836371,0.18345811439917,-0.359285349317488,-0.361275372265382,-0.878154842388844,-0.495372119046144,0.746483358361843,0.808968074896135,-0.654741921222734,0.632559611852828,0.132825155575053,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"1"
-0.250395026404268,-0.211326217583531,0.494373103414602,-0.359285349317488,-0.361275372265382,-0.700515864226643,-0.494968329668846,-0.00467625739440856,-0.45948502471072,-0.491344704955864,2.42069857368195,-0.783942778679283,1,0,0,0,0,0,1,0,0.322983140824363,0,0.677016859175637,0,0,0,0.322983140824363,0,0,0,0,0.322983140824363,0,0,0,0,0,0,0,0,1,0,0,0,"1"
-0.275783715379974,-0.303079919307852,1.262290519127,-0.359285349317488,-0.361275372265382,-0.671350355267675,-0.494864883974207,0.103119825683048,-0.223915599203735,-0.475712359508578,2.35966722551064,-0.783942778679283,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0.71298754401505,0,0,0,0,0.71298754401505,0,0,0,0,0,0,0,0,1,0,0,0,"1"
-0.348714440132224,-0.375088753576518,-0.621241017654855,-0.359285349317488,-0.361275372265382,-0.878154842388844,-0.495372119046144,0.746483358361843,0.808968074896135,-0.654741921222734,0.632559611852828,-0.783942778679283,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"1"
-0.31220770198721,-0.293687371267393,-0.448235552058724,-0.359285349317488,-0.361275372265382,-0.878154842388844,-0.495372119046144,0.746483358361843,0.808968074896135,-0.654741921222734,0.632559611852828,-0.783942778679283,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"1"
-0.269434533944991,-0.300484557030543,0.739814906534562,-0.0110990883592111,2.93969046833631,1.84142083332389,3.0949638061195,-1.98988381332165,-1.46678601557499,-0.509499951207739,-0.0536991248491591,2.42777410688729,0,0,1,0,0,0.503304124809802,0.496695875190198,0,0,0,0,0.503304124809802,0.496695875190198,0,0,0,0.503304124809802,0,0,0.503304124809802,0,0,1,0,0,0,0,0,0,0,0,0,"1"
-0.239271752843726,-0.250659357981311,0.32493751420402,0.583492298715907,3.59465528100972,1.8125022651415,2.78472720368673,-1.56651803100301,-1.41603098869305,0.0437657241437381,0.0488678875769714,2.88312895833806,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0.544181228149682,1,0,0,0,0,0,0,0,0,0,"1"
-0.257339474463696,-0.0231125687509811,-0.4519113455259,-0.359285349317488,-0.361275372265382,1.51160619975208,0.732147532895998,-1.05093429362633,-1.29890251709761,1.0609288495794,-0.0730303568689337,-0.783942778679283,1,0,0,0,0,0.463226646417752,0,0.536773353582248,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"1"
-0.248123229142134,0.00131995377860503,-0.52557806874488,-0.359285349317488,-0.361275372265382,1.51160619975208,0.732147532895998,-1.05093429362633,-1.29890251709761,1.0609288495794,-0.0730303568689337,-0.783942778679283,1,0,0,0,0,0.221806628629565,0,0.778193371370435,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"1"
